user_id,date,validity_type_bad,bounce_type_soft,bounce_type_hard,bounce_type_other,paycheck_amount_gross,type_of_income,account_number,type_of_loan,autopay_check,bankruptcy_check,deferral_check,customer_account_age,collateral_check,homeowner_check,target_variable,state,type_of_address,branch_distance,user_age,credit_score,plans_count,retired_check,freq_payment,job_duration
53762,12-12-19,0,0,0,0,4132,19,2733969,14,0,0,0,3,0,1,1,CA,P,5,35 years,710,4,1,4,13 years
91944,10/22/2019,0,0,0,0,2381,22,3991324,24,0,0,0,3,0,0,1,CA,P,33,35 years,710,6,0,2,15 years
46886,10/28/2019,0,0,0,0,2858,20,5048396,,0,0,0,5,0,0,1,CA,P,54,35 years,710,4,0,2,11 years
71678,12/28/2019,0,0,0,0,2994,21,4954954,11,0,0,0,3,0,0,1,CA,P,46,35 years,710,6,0,4,17 years
25237,11/17/2019,0,0,0,0,2269,14,5565767,,0,0,0,3,0,0,1,CA,P,22,35 years,710,6,0,4,10 years
31216,12-08-19,0,0,0,0,2088,15,4266711,27,0,0,0,3,0,0,1,CA,P,4,35 years,710,6,0,4,10 years
2822,12/24/2019,0,0,0,0,7993,21,6131284,9,0,0,0,4,0,0,1,CA,P,13,35 years,710,5,0,2,10 years
28375,10/25/2019,0,0,0,0,3578,7,6534737,10,0,0,0,3,0,0,1,NJ,P,48,35 years,710,4,0,4,15 years
7721,12/29/2019,0,0,0,0,1218,27,4097929,30,0,0,0,3,0,1,1,CA,P,35,35 years,710,4,0,4,11 years
76631,12-06-19,0,0,0,0,1369,26,5193691,24,0,0,0,2,0,1,1,NJ,P,32,35 years,710,3,0,4,17 years
60524,11/21/2019,0,0,0,0,1817,1,1887891,8,1,0,0,5,0,0,1,NJ,P,58,35 years,710,7,0,4,12 years
3888,11-03-19,0,0,0,0,931,21,2052515,18,0,0,0,1,0,0,1,NJ,P,3,35 years,710,4,0,2,15 years
95764,10/24/2019,0,0,0,0,3931,90,1827130,30,0,0,0,4,0,0,1,NJ,P,11,35 years,710,8,0,4,13 years
83024,12-05-19,0,0,0,0,2360,25,2871505,26,0,0,0,3,0,1,1,CA,P,17,35 years,710,4,0,2,12 years
57549,12/25/2019,0,0,0,0,2087,16,5145224,11,0,0,0,2,0,0,1,NJ,P,9,35 years,710,9,0,4,11 years
41775,12-03-19,0,0,0,0,3934,,6782186,13,0,0,0,1,0,0,1,NJ,P,30,35 years,710,3,0,4,11 years
56651,12/21/2019,0,0,0,0,3893,27,5146365,30,0,0,0,3,0,0,1,NJ,P,37,35 years,710,4,0,4,14 years
41992,12/22/2019,0,0,0,0,778,27,2676869,32,0,0,0,1,0,0,1,NJ,P,41,35 years,710,2,0,2,14 years
83610,12/30/2019,0,0,0,0,2247,7,3000162,98,255,0,0,5,0,0,1,CA,P,54,35 years,710,3,0,4,10 years
40982,11/30/2019,0,0,0,0,4099,31,3657393,28,0,0,0,2,0,0,1,NJ,P,35,35 years,710,8,0,4,15 years
9838,10/31/2019,0,0,0,0,1884,12,4207427,28,1,0,0,3,0,0,1,CA,P,52,35 years,710,2,0,4,12 years
55337,11-12-19,0,0,0,0,1046,1,4188713,27,0,0,0,2,0,0,1,NJ,P,14,35 years,710,8,0,2,14 years
79715,12/19/2019,0,0,0,0,741,,1449293,,1,0,0,2,0,0,1,CA,P,20,35 years,710,6,0,2,17 years
27905,12-04-19,0,0,0,0,3353,5,6494730,13,0,0,0,5,0,1,1,AZ,P,20,35 years,710,2,0,4,17 years
57660,12/30/2019,0,0,0,0,3568,14,7321581,20,0,0,0,5,0,0,1,CA,P,13,35 years,710,6,0,4,12 years
43888,12/28/2019,0,0,0,0,3733,12,1089073,22,0,0,0,4,0,1,1,CA,P,11,35 years,710,2,0,4,14 years
24953,12/13/2019,0,0,0,0,3865,20,6298686,11,0,0,0,3,0,0,1,CA,P,9,35 years,710,4,0,4,11 years
62071,10/30/2019,0,0,0,0,2358,2,2156838,11,0,0,0,3,0,0,1,NJ,P,27,35 years,710,2,0,4,10 years
61246,12/18/2019,0,0,0,0,4672,28,5684321,12,0,0,0,1,0,1,1,CA,P,17,35 years,710,5,0,2,10 years
8131,12-12-19,0,0,0,0,803,27,3130210,9,0,0,0,5,0,0,1,NJ,P,23,35 years,710,1,0,4,12 years
17754,11-04-19,0,0,0,0,3624,7,7485217,18,0,0,0,5,0,0,1,CA,P,37,35 years,710,5,0,2,11 years
94806,12-10-19,0,0,0,0,687,16,3627733,9,0,0,0,2,0,0,1,CA,P,16,35 years,710,4,0,2,17 years
75266,10/25/2019,0,0,0,0,4331,26,7141429,15,0,0,0,3,0,1,1,NJ,P,23,35 years,710,3,0,2,12 years
27859,11-08-19,0,0,0,0,3325,9,4916805,9,1,0,0,3,0,0,1,CA,P,34,36 years,710,5,0,2,16 years
85868,11/27/2019,0,0,0,0,1777,2,2842607,14,0,0,0,2,0,1,1,CA,P,25,36 years,710,3,0,4,13 years
94014,11/16/2019,0,0,0,0,4001,24,7615810,22,0,0,0,3,0,1,1,CA,P,28,36 years,710,3,0,2,17 years
28829,11/22/2019,0,0,0,0,3870,5,1595480,11,0,0,0,2,0,0,1,CA,P,11,36 years,710,6,0,2,14 years
68413,12-07-19,0,0,0,0,2927,26,1055864,18,0,0,0,1,0,1,1,NJ,P,23,36 years,710,6,0,4,16 years
44825,11-12-19,0,0,0,0,3925,15,4953891,27,0,0,0,1,0,0,1,CA,P,57,36 years,710,4,0,4,13 years
49741,12-02-19,0,0,0,0,997,15,5402672,12,1,0,0,5,0,0,1,CA,P,40,36 years,710,4,0,4,12 years
16213,11-01-19,0,0,0,0,4455,14,1613121,15,0,0,0,3,0,0,1,NJ,P,60,36 years,710,8,0,4,14 years
126,11/17/2019,0,0,0,0,2423,31,2396567,13,0,0,0,1,0,0,1,NJ,P,48,36 years,710,4,0,4,12 years
24141,10/28/2019,0,0,0,0,554,18,6057827,10,0,0,0,3,0,0,1,NJ,P,26,36 years,710,1,1,4,16 years
30182,12-10-19,0,0,0,0,4356,27,7070006,8,0,0,0,3,0,0,1,CA,P,15,36 years,710,2,0,4,11 years
28358,12/27/2019,0,0,0,0,1082,29,7994450,9,0,0,0,2,0,0,1,NJ,P,57,36 years,710,3,0,4,15 years
52572,11-02-19,0,0,0,0,4882,2,3905175,13,0,0,0,3,0,0,1,CA,P,16,36 years,710,2,0,2,12 years
20120,12-07-19,0,0,0,0,2216,20,2732334,30,0,0,0,2,0,0,1,CA,P,29,36 years,710,5,0,4,17 years
67484,12/17/2019,0,0,0,0,3580,31,2011146,13,0,0,0,1,0,0,1,CA,P,13,36 years,710,2,0,4,16 years
43690,11-03-19,0,0,0,0,2321,29,7548371,24,0,0,0,4,0,0,1,CA,P,50,36 years,710,6,0,4,11 years
86061,11-02-19,0,0,0,0,2915,28,1472427,27,0,0,0,1,0,0,1,CA,P,56,36 years,710,2,0,4,14 years
2301,12-03-19,0,0,0,0,4112,12,7254147,22,0,0,0,4,0,0,1,CA,P,29,36 years,710,6,0,4,15 years
11166,11/14/2019,0,0,0,0,1645,26,7686762,26,0,0,0,5,0,0,1,CA,P,48,36 years,710,4,0,4,11 years
23411,11/14/2019,0,0,0,0,716,12,7245356,32,0,0,0,5,0,0,1,NJ,P,60,36 years,710,6,0,4,15 years
52593,12/15/2019,0,0,0,0,1261,5,7214438,18,0,0,0,2,0,0,1,NJ,P,40,36 years,710,5,1,2,17 years
3444,11/25/2019,0,0,0,0,4511,1,1858387,32,0,0,0,2,0,1,1,NJ,P,13,36 years,710,6,0,4,11 years
63018,10/22/2019,0,0,0,0,1019,,1684736,,0,0,0,1,0,1,1,NJ,P,9,36 years,710,2,0,2,14 years
1571,12/29/2019,0,0,0,0,3607,27,1512598,14,0,0,0,2,0,0,1,NJ,P,2,36 years,710,4,0,4,13 years
77353,12-06-19,0,0,0,0,2453,8,1864306,11,0,0,0,1,0,0,1,CA,P,15,36 years,710,3,0,4,12 years
69681,11/13/2019,0,0,0,0,3886,20,6403440,11,0,0,0,2,0,0,1,NJ,P,8,36 years,710,4,0,2,16 years
27334,12-03-19,0,0,0,0,4433,18,3346622,8,0,0,0,4,0,0,1,NJ,P,18,36 years,710,4,0,4,13 years
32469,12-12-19,0,0,0,0,2875,3,1950154,18,0,0,0,4,0,0,1,CA,P,20,36 years,710,3,0,4,18 years
26906,11-07-19,0,0,0,0,630,6,6298479,10,0,0,0,4,0,0,1,CA,P,36,36 years,710,5,0,2,17 years
8761,12/28/2019,0,0,0,0,4332,90,5701799,24,0,0,0,5,0,0,1,CA,P,21,36 years,710,4,0,4,18 years
48820,12/17/2019,0,0,0,0,2427,,3194951,7,0,0,0,3,0,0,1,NJ,P,29,36 years,710,4,0,2,15 years
50562,12-01-19,0,0,0,0,1840,7,6209209,7,0,0,0,1,0,0,1,CA,P,24,36 years,710,2,0,4,18 years
37347,12/30/2019,0,0,0,0,2499,17,1488343,7,1,0,0,4,0,0,1,CA,P,46,36 years,710,2,0,4,12 years
46251,12-09-19,0,0,0,0,1715,29,2584514,26,0,0,0,5,0,1,1,CA,P,24,36 years,710,6,1,2,17 years
13405,12/23/2019,0,0,0,0,3215,7,3227817,9,1,0,0,1,0,1,1,NJ,P,36,36 years,710,3,0,2,14 years
57250,12-10-19,0,0,0,0,1762,6,2070124,28,1,0,0,1,0,1,1,CA,P,31,36 years,710,2,0,2,14 years
70617,11/16/2019,0,0,0,0,4979,16,3057544,,0,0,0,5,0,0,1,NJ,P,45,36 years,710,4,0,2,11 years
4354,11-11-19,0,0,0,0,3020,17,7390372,8,0,0,0,2,0,1,1,NJ,P,6,36 years,710,5,0,4,14 years
65042,12/30/2019,0,0,0,0,2607,8,5698820,12,0,0,0,2,0,0,1,CA,P,28,36 years,710,4,0,4,18 years
47475,12/23/2019,0,0,0,0,4997,5,7470508,15,0,0,0,3,0,0,1,CA,P,59,36 years,710,3,0,2,17 years
86475,11/13/2019,0,0,0,0,4764,12,1423628,30,0,0,0,4,0,0,1,CA,P,16,36 years,710,4,0,4,12 years
67655,12/14/2019,0,0,0,0,2735,6,7380810,13,0,0,0,3,0,0,1,NJ,P,17,36 years,710,4,0,4,14 years
54133,11/29/2019,0,0,0,0,4017,28,3322495,10,0,0,0,5,0,0,1,NJ,M,45,36 years,710,2,0,4,15 years
31404,11/25/2019,0,0,0,0,2211,1,2836311,24,0,0,0,2,0,0,1,NJ,P,50,37 years,710,1,0,4,17 years
41668,12-07-19,0,0,0,0,1947,22,2971376,26,0,0,0,4,0,0,1,CA,P,18,37 years,710,6,0,2,13 years
52280,12-03-19,0,0,0,0,4730,18,6598424,7,0,0,0,5,0,0,1,CA,P,34,37 years,710,4,0,4,15 years
46754,12/31/2019,0,0,0,0,4065,27,6693731,11,0,0,0,5,0,0,1,CA,P,28,37 years,710,5,0,2,14 years
11907,11-08-19,0,0,0,0,3381,21,5438139,30,0,0,0,4,0,1,1,CA,P,57,37 years,710,4,0,4,16 years
49134,12-12-19,0,0,0,0,4226,3,6609463,20,0,0,0,3,0,0,1,NJ,P,42,37 years,710,4,0,4,12 years
64429,11/21/2019,0,0,0,0,4673,22,1704896,12,0,0,0,1,0,1,1,CA,P,18,37 years,710,4,0,4,13 years
70738,11-07-19,0,0,0,0,1174,5,4077186,27,0,0,0,3,0,0,1,NJ,P,19,37 years,710,3,0,4,14 years
57471,12/29/2019,0,0,0,0,3971,6,4649233,24,0,0,0,3,0,1,1,CA,P,55,37 years,710,2,0,4,16 years
39836,12/21/2019,0,0,0,0,4121,11,3418487,7,0,0,0,3,0,0,1,CA,P,49,37 years,710,6,0,2,19 years
74018,11-07-19,0,0,0,0,3144,23,7931939,22,0,0,0,4,0,0,1,CA,P,6,37 years,710,2,0,2,13 years
7667,12-12-19,0,0,0,0,1710,31,5092768,8,0,0,0,2,0,0,1,NJ,P,3,37 years,710,7,0,2,15 years
82327,12/14/2019,0,0,0,0,3922,30,2208009,20,1,0,0,4,0,0,1,NJ,P,6,37 years,710,1,0,2,18 years
74996,12/27/2019,0,0,0,0,3938,10,4533891,22,0,0,0,3,0,1,1,CA,P,32,37 years,710,6,0,4,13 years
62667,12-12-19,0,0,0,0,1128,24,7803794,26,0,0,0,2,0,0,1,NJ,P,55,37 years,710,4,0,4,16 years
40558,12/29/2019,0,0,0,0,2980,22,5439254,30,0,0,0,3,0,1,1,NJ,P,38,37 years,710,2,0,4,18 years
74422,11/16/2019,0,0,0,0,3987,23,7934288,12,0,0,0,3,0,0,1,NJ,P,55,37 years,710,4,0,4,18 years
95142,11-04-19,0,0,0,0,4373,26,1332930,11,1,0,0,1,0,0,1,NJ,P,1,37 years,710,5,0,2,19 years
80854,12/26/2019,0,0,0,0,2751,28,1292478,22,0,0,0,2,0,1,1,NJ,P,14,37 years,710,2,0,4,15 years
92248,12/21/2019,0,0,0,0,3952,16,2151666,32,0,0,0,1,0,1,1,NJ,P,38,37 years,710,4,0,2,19 years
97087,10/29/2019,0,0,0,0,916,22,7563407,14,0,0,0,4,0,0,1,CA,P,42,37 years,710,6,0,4,15 years
56504,10/29/2019,0,0,0,0,4093,25,7546026,9,0,0,0,4,0,0,1,NJ,P,50,37 years,710,1,0,4,13 years
23802,11-04-19,0,0,0,0,1898,13,2636926,30,0,0,0,4,0,0,1,NJ,P,21,37 years,710,4,0,2,17 years
53740,12-06-19,0,0,0,0,2326,15,1384816,8,0,0,0,3,0,0,1,CA,P,58,37 years,710,5,0,2,18 years
25361,12-10-19,0,0,0,0,3381,5,5835681,22,0,0,0,3,0,1,1,CA,P,23,37 years,710,6,0,2,13 years
40338,11/22/2019,0,0,0,0,3907,21,5687022,20,0,0,0,1,0,0,1,CA,P,11,37 years,710,5,0,4,16 years
47812,12/23/2019,0,0,0,0,4190,13,3913351,8,0,0,0,4,0,0,1,CA,P,10,37 years,710,4,0,2,13 years
87625,11-03-19,0,0,0,0,1477,,6417735,7,0,0,0,1,0,0,1,CA,P,45,37 years,710,3,0,4,16 years
11784,12/25/2019,0,0,0,0,2097,10,5672856,28,0,0,0,5,0,0,1,CA,P,35,37 years,710,3,1,4,19 years
19121,12/20/2019,0,0,0,0,1938,4,4454041,12,0,0,0,3,0,1,1,CA,P,20,37 years,710,2,0,2,19 years
87369,11/29/2019,0,0,0,0,4183,25,1769524,9,0,0,0,5,0,1,1,NJ,P,5,37 years,710,4,0,2,19 years
97650,12/14/2019,0,0,0,0,2141,6,1641885,12,0,0,0,1,0,0,1,NJ,P,13,37 years,710,8,0,2,14 years
48361,11/27/2019,0,0,0,0,1253,18,7378342,18,0,0,0,5,0,0,1,NJ,P,54,37 years,710,7,0,2,17 years
93211,12-09-19,0,0,0,0,1688,32,6648833,32,0,0,0,3,0,1,1,NJ,P,13,37 years,710,7,0,4,18 years
32425,11/22/2019,0,0,0,0,1180,12,2926527,22,0,0,0,1,0,0,1,CA,P,1,37 years,710,3,0,2,16 years
63122,12/15/2019,0,0,0,0,2607,1,7635828,28,0,0,0,5,0,0,1,NJ,P,44,37 years,710,5,0,2,16 years
27407,12/23/2019,0,0,0,0,572,2,5555709,12,0,0,0,3,0,0,1,CA,P,9,37 years,710,2,0,2,14 years
19711,11/21/2019,0,0,0,0,4409,20,7574150,14,0,0,0,1,0,0,1,CA,P,1,38 years,710,3,0,2,13 years
48459,10/24/2019,0,0,0,0,1967,21,1303912,13,1,0,0,2,0,1,1,CA,P,57,38 years,710,3,0,2,13 years
77130,12/25/2019,0,0,0,0,4925,15,3633851,32,1,0,0,4,0,0,1,NJ,P,29,38 years,710,3,0,4,16 years
27503,11/15/2019,0,0,0,0,2027,4,1787695,32,0,0,0,3,0,0,1,NJ,P,54,38 years,710,7,0,2,18 years
98367,12/16/2019,0,0,0,0,4513,25,6869224,22,0,0,0,1,0,1,1,CA,P,13,38 years,710,3,0,2,18 years
64409,11/29/2019,0,0,0,0,1118,10,6434009,32,0,0,0,2,0,1,1,CA,P,59,38 years,710,4,0,2,15 years
75037,12-01-19,0,0,0,0,3107,3,1814166,7,0,0,0,2,1,0,1,TX,P,53,38 years,710,4,0,2,14 years
26152,12/27/2019,0,0,0,0,2162,19,5171851,24,0,0,0,3,0,0,1,NJ,P,47,38 years,710,3,0,4,17 years
28811,11/29/2019,0,0,0,0,2814,27,2361433,27,0,0,0,5,0,0,1,CA,P,9,38 years,710,2,0,2,17 years
407,12-08-19,0,0,0,0,3115,29,3092224,14,1,0,0,1,0,0,1,NJ,P,23,38 years,710,2,0,4,13 years
15186,11/28/2019,0,0,0,0,3759,8,6823650,15,0,0,0,2,0,0,1,CA,P,14,38 years,710,4,0,2,15 years
21180,12-04-19,0,0,0,0,2758,,4547189,28,0,0,0,1,0,0,1,CA,P,49,38 years,710,8,0,4,20 years
32342,10/23/2019,0,0,0,0,1437,27,1493948,22,0,0,0,1,0,0,1,CA,P,50,38 years,710,4,0,4,20 years
52244,11/30/2019,0,0,0,0,2023,20,6709460,14,0,0,0,3,0,0,1,CA,P,36,38 years,710,1,0,4,15 years
60108,12/23/2019,0,0,0,0,1880,32,4043400,8,0,0,0,3,1,0,1,CA,P,13,38 years,710,5,0,2,19 years
94858,11/14/2019,0,0,0,0,4544,90,2187589,30,0,0,0,5,0,1,1,NJ,P,27,38 years,710,3,0,4,13 years
7251,11/15/2019,0,0,0,0,1454,22,1913276,18,1,0,0,4,0,0,1,NJ,P,6,38 years,710,3,0,2,16 years
90670,10/31/2019,0,0,0,0,4733,90,5394899,22,0,0,0,1,0,0,1,CA,P,33,38 years,710,2,0,4,16 years
28481,10/23/2019,0,0,0,0,4176,6,5448785,14,0,0,0,2,0,0,1,CA,P,15,38 years,710,2,0,2,14 years
44335,10/26/2019,0,0,0,0,2752,1,2550734,13,0,0,0,5,0,0,1,NJ,P,58,38 years,710,3,0,2,16 years
83994,11/29/2019,0,0,0,0,3731,,6699820,24,0,0,0,3,0,1,1,CA,P,30,38 years,710,7,0,2,18 years
70884,11/26/2019,0,0,0,0,2527,14,1975462,14,0,0,0,5,0,0,1,NJ,P,55,38 years,710,4,0,4,13 years
82777,12-11-19,0,0,0,0,2230,15,3069918,26,0,0,0,5,0,0,1,NJ,P,18,38 years,710,3,0,4,18 years
92288,12/20/2019,0,0,0,0,1028,18,4757991,11,0,0,0,4,0,1,1,CA,P,1,38 years,710,4,0,2,17 years
54344,12/17/2019,0,0,0,0,3252,16,7228194,32,0,0,0,1,0,0,1,NJ,P,58,38 years,710,6,0,4,13 years
3318,11/27/2019,0,0,0,0,2953,6,4678291,9,0,0,0,5,0,1,1,NJ,P,47,38 years,710,2,0,4,13 years
89427,11/28/2019,0,0,0,0,1852,18,3853184,9,0,0,0,1,0,0,1,CA,P,37,38 years,710,4,0,4,16 years
44455,11/25/2019,0,0,0,0,2185,13,6042008,15,0,0,0,1,0,0,1,NJ,P,16,38 years,710,9,0,2,17 years
50919,11/29/2019,0,0,0,0,1225,12,7031723,12,1,0,0,1,0,1,1,AZ,M,13,38 years,710,1,0,2,15 years
19324,11/26/2019,0,0,0,0,3045,17,3125609,32,0,0,0,1,0,1,1,CA,P,47,38 years,710,3,0,4,17 years
42491,12-01-19,0,0,0,0,1282,23,5417671,12,1,0,0,2,0,0,1,CA,P,60,38 years,710,3,0,2,19 years
25534,11-12-19,0,0,0,0,981,31,6214433,14,0,0,0,4,0,0,1,TX,P,41,38 years,710,4,0,4,13 years
38134,12-01-19,0,0,0,0,4617,20,5880123,8,1,0,0,5,0,0,1,CA,P,20,39 years,710,4,0,2,18 years
79929,11/27/2019,0,0,0,0,980,14,2606177,22,0,0,0,1,0,0,1,NJ,P,59,39 years,710,5,0,4,19 years
98845,11/26/2019,0,0,0,0,740,90,3892895,15,0,0,0,2,0,0,1,CA,P,34,39 years,710,3,0,2,17 years
40102,11-03-19,0,0,0,0,4016,28,7408149,13,0,0,0,4,0,0,1,CA,P,51,39 years,710,5,0,4,16 years
98120,10/24/2019,0,0,0,0,2487,1,5287416,12,0,0,0,3,0,0,1,NJ,P,43,39 years,710,5,0,2,14 years
67779,12-02-19,0,0,0,0,4583,15,4370471,9,0,0,0,3,0,1,1,NJ,P,7,39 years,710,3,0,2,20 years
58594,11/26/2019,0,0,0,0,2770,13,1039324,14,0,0,0,5,0,1,1,CA,P,45,39 years,710,7,0,2,15 years
48700,11/22/2019,0,0,0,0,1084,90,5353767,27,0,0,0,4,0,0,1,NJ,P,56,39 years,710,4,0,2,15 years
99380,12/25/2019,0,0,0,0,3944,18,3931876,12,0,0,0,2,0,1,1,CA,P,21,39 years,710,4,0,4,14 years
31429,12-02-19,0,0,0,0,961,1,7574818,22,0,0,0,4,0,0,1,CA,P,34,39 years,710,4,0,4,21 years
34707,12/23/2019,0,0,0,0,2614,4,1091031,22,0,0,0,5,0,0,1,NJ,P,20,39 years,710,5,0,4,20 years
21281,11/26/2019,0,0,0,0,4579,22,3478843,12,0,0,0,2,0,0,1,NJ,P,55,39 years,710,5,0,4,15 years
70175,11/26/2019,0,0,0,0,4138,20,1577941,,0,0,0,1,0,1,1,NJ,P,15,39 years,710,2,0,2,14 years
62978,11/20/2019,0,0,0,0,1145,3,2198352,30,0,0,0,3,0,1,1,NJ,P,22,39 years,710,2,0,2,18 years
4535,11/15/2019,0,0,0,0,1081,16,7365147,12,0,0,0,4,0,0,1,NJ,P,37,39 years,710,3,0,2,21 years
54153,12-01-19,0,0,0,0,1565,7,5846959,11,1,0,0,5,0,0,1,CA,P,12,39 years,710,1,0,2,15 years
82861,11/16/2019,0,0,0,0,2391,24,4572771,24,0,0,0,3,0,0,1,CA,P,53,39 years,710,4,0,2,18 years
25636,12/19/2019,0,0,0,0,4527,4,5590384,22,0,0,0,4,0,0,1,CA,P,11,39 years,710,6,0,2,20 years
33773,11/23/2019,0,0,0,0,1817,20,4607362,20,0,0,0,2,0,0,1,NJ,P,45,39 years,710,7,1,4,18 years
58264,11/17/2019,0,0,0,0,3391,32,5888124,27,1,0,0,1,0,1,1,NJ,P,16,39 years,710,2,0,4,15 years
37910,12-01-19,0,0,0,0,3426,23,7021904,14,0,0,0,2,0,0,1,NJ,P,13,39 years,710,3,0,4,14 years
36510,12/14/2019,0,0,0,0,1414,6,5179473,13,0,0,0,2,0,0,1,NJ,P,12,39 years,710,3,0,4,15 years
15502,12-02-19,0,0,0,0,1550,5,7677758,13,1,0,0,4,0,1,1,NJ,P,12,39 years,710,7,0,4,20 years
55853,12-03-19,0,0,0,0,3473,4,6617938,18,0,0,0,3,0,1,1,CA,P,41,39 years,710,7,0,4,19 years
24,12/16/2019,0,0,0,0,3589,19,7701536,15,0,0,0,4,0,0,1,NJ,P,50,39 years,710,1,1,4,16 years
8578,11/30/2019,0,0,0,0,4671,24,6899435,8,0,0,0,2,0,1,1,CA,M,39,39 years,710,5,0,2,15 years
20963,11/27/2019,0,0,0,0,662,23,7297609,28,0,0,0,5,0,0,1,CA,P,14,39 years,710,5,0,4,16 years
19860,12-08-19,0,0,0,0,757,2,7944694,24,0,0,0,2,0,0,1,CA,P,20,39 years,710,4,0,2,21 years
71335,12-12-19,0,0,0,0,1028,17,3024546,30,0,0,0,1,0,0,1,NJ,P,23,39 years,710,3,0,4,17 years
32545,12/19/2019,0,0,0,0,3562,31,7327993,30,0,0,0,1,0,0,1,NJ,P,39,39 years,710,3,0,4,19 years
48661,12-02-19,0,0,0,0,3527,17,5155921,32,0,0,0,3,0,0,1,CA,P,20,39 years,710,1,0,2,18 years
38757,12-07-19,0,0,0,0,1978,24,3612402,,0,0,0,1,0,0,1,CA,P,13,39 years,710,3,0,2,21 years
7952,12/24/2019,0,0,0,0,4516,29,7153518,9,0,0,0,1,0,1,1,CA,P,32,39 years,710,4,0,2,19 years
97693,12/20/2019,0,0,0,0,4904,13,4539826,10,0,0,0,5,1,1,1,NJ,P,24,39 years,710,4,0,4,16 years
18507,11/25/2019,0,0,0,0,4934,90,1924993,11,0,0,0,2,0,1,1,NJ,P,33,39 years,710,1,0,2,21 years
49150,11-03-19,0,0,0,0,4321,15,5701638,32,0,0,0,5,0,1,1,CA,P,18,39 years,710,5,0,2,14 years
37718,12-04-19,0,0,0,0,1912,3,3195178,32,0,0,0,3,1,0,1,NJ,P,45,40 years,710,2,0,2,18 years
77791,11/25/2019,0,0,0,0,3367,19,7191555,14,0,0,0,5,0,0,1,CA,P,22,40 years,710,3,0,2,16 years
59774,12-04-19,0,0,0,0,3207,16,7158744,,0,0,0,4,0,0,1,NJ,P,40,40 years,710,4,0,2,20 years
47515,12/16/2019,0,0,0,0,4764,14,4499312,10,0,0,0,1,1,1,1,CA,P,9,40 years,710,3,0,2,16 years
5407,11-10-19,0,0,0,0,1179,16,2852022,18,1,0,0,2,0,1,1,NJ,P,18,40 years,710,4,0,4,22 years
89298,11-09-19,0,0,0,0,3368,16,4782249,28,1,0,0,4,0,1,1,CA,P,18,40 years,710,2,0,2,19 years
36130,12-05-19,0,0,0,0,3740,27,2709448,13,0,0,0,1,0,0,1,CA,P,35,40 years,710,5,0,2,16 years
82940,12/15/2019,0,0,0,0,3578,17,4470310,11,0,0,0,5,0,0,1,NJ,P,55,40 years,710,2,0,4,22 years
84486,11-06-19,0,0,0,0,3705,32,4131327,18,0,0,0,5,0,0,1,CA,P,2,40 years,710,3,0,4,15 years
89685,10/23/2019,0,0,0,0,4468,14,2849875,14,0,0,0,2,0,0,1,CA,P,34,40 years,710,1,0,2,20 years
77747,11/30/2019,0,0,0,0,2423,27,5368511,26,0,0,0,3,0,0,1,CA,P,39,40 years,710,5,0,4,21 years
38441,10/25/2019,0,0,0,0,1291,3,2842799,28,1,0,0,2,1,1,1,NJ,P,3,40 years,710,3,0,2,22 years
58813,12/24/2019,0,0,0,0,4057,15,2746822,26,0,0,0,4,0,0,1,NJ,P,44,40 years,710,4,0,4,19 years
36559,10/25/2019,0,0,0,0,2187,90,6284079,28,1,0,0,1,0,1,1,CA,P,27,40 years,710,5,0,4,22 years
57456,12/14/2019,0,0,0,0,3124,3,7764547,30,0,0,0,2,0,0,1,CA,P,35,40 years,710,3,0,4,19 years
58589,11/16/2019,0,0,0,0,4518,,3772899,,0,0,0,5,0,1,1,CA,P,23,40 years,710,4,0,4,22 years
78464,11/30/2019,0,0,0,0,2750,9,6356234,18,0,0,0,5,0,0,1,CA,P,14,40 years,710,4,0,2,17 years
13926,10/27/2019,0,0,0,0,2989,19,5286757,26,0,0,0,3,0,0,1,CA,P,45,40 years,710,5,0,4,16 years
91096,11/30/2019,0,0,0,0,4662,3,1953630,22,0,0,0,4,0,0,1,CA,M,1,40 years,710,3,0,4,15 years
49789,10/31/2019,0,0,0,0,4777,32,3513497,9,0,0,0,3,0,1,1,NJ,P,59,40 years,710,4,0,4,20 years
87442,11-10-19,0,0,0,0,1977,5,6478820,10,0,0,0,3,0,0,1,AZ,P,8,40 years,710,5,0,2,20 years
36844,10/27/2019,0,0,0,0,2042,21,1444186,27,0,0,0,4,0,0,1,CA,P,46,40 years,710,7,0,4,18 years
70385,11/30/2019,0,0,0,0,761,29,3674106,24,0,0,0,2,0,0,1,NJ,P,53,40 years,710,5,0,2,22 years
30543,11/28/2019,0,0,0,0,4460,25,2955994,12,0,0,0,3,0,0,1,NJ,P,34,40 years,710,4,0,2,17 years
99456,12/16/2019,0,0,0,0,4161,14,1722644,8,0,0,0,4,0,1,1,NJ,P,31,40 years,710,5,0,4,15 years
67795,11/26/2019,0,0,0,0,877,7,4437922,28,0,0,0,2,0,0,1,CA,P,28,40 years,710,5,1,4,17 years
2866,12/27/2019,0,0,0,0,1350,24,1623448,,0,0,0,2,0,1,1,CA,P,45,40 years,710,4,0,4,22 years
61023,12/27/2019,0,0,0,0,3646,1,2142236,11,0,0,0,2,0,1,1,NJ,P,28,40 years,710,4,0,4,16 years
